169	191	1
170	169	1
170	171	1
170	172	1
170	173	1
170	174	1
171	169	1
171	170	1
171	172	1
171	173	1
171	174	1
172	192	1
172	193	1
172	194	1
172	195	1
172	196	1
172	102	1
172	134	1
172	169	9
172	170	1
172	171	1
172	173	6
172	174	9
172	175	3
172	176	1
172	177	1
172	178	1
172	179	1
172	180	1
172	181	1
172	189	1
172	190	1
172	191	1
173	192	1
173	196	1
173	134	1
173	169	7
173	170	1
173	171	1
173	172	6
173	174	7
173	175	1
173	177	1
173	180	1
173	181	1
173	186	1
173	187	1
173	188	1
173	189	1
173	190	1
173	191	1
174	192	1
174	193	1
174	194	1
174	195	1
174	196	1
174	134	1
174	102	1
174	169	10
174	170	1
174	171	1
174	172	9
174	173	7
174	175	4
174	176	1
174	177	1
174	178	1
174	179	1
174	180	1
174	181	1
174	182	1
174	183	1
174	184	1
174	185	1
174	186	1
174	187	1
174	188	1
174	189	1
174	190	1
174	191	1
175	196	1
175	102	1
175	169	3
175	172	3
175	173	1
175	174	4
175	176	1
175	178	1
175	179	1
175	182	1
175	183	1
175	184	1
175	185	1
176	102	1
176	169	1
176	172	1
176	174	1
176	175	1
177	134	1
177	169	1
177	172	1
177	173	1
177	174	1
178	179	1
178	169	1
178	172	1
178	174	1
178	175	1
179	178	1
179	169	1
179	172	1
179	174	1
179	175	1
180	181	1
180	169	1
180	172	1
180	173	1
180	174	1
181	180	1
181	169	1
181	172	1
181	173	1
181	174	1
182	183	1
182	184	1
182	185	1
182	174	1
182	175	1
183	182	1
183	184	1
183	185	1
183	174	1
183	175	1
184	182	1
184	183	1
184	185	1
184	174	1
184	175	1
185	182	1
185	183	1
185	184	1
185	174	1
185	175	1
186	169	1
186	187	1
186	188	1
186	173	1
186	174	1
187	169	1
187	186	1
187	188	1
187	173	1
187	174	1
188	169	1
188	186	1
188	187	1
188	173	1
188	174	1
189	169	1
189	172	1
189	173	1
189	174	1
189	190	1
190	169	1
190	172	1
190	189	1
190	173	1
190	174	1
191	192	1
191	169	1
191	172	1
191	173	1
191	174	1
192	169	1
192	172	1
192	173	1
192	174	1
192	191	1
193	194	1
193	195	1
193	169	1
193	172	1
193	174	1
194	193	1
194	195	1
194	169	1
194	172	1
194	174	1
195	193	1
195	194	1
195	169	1
195	172	1
195	174	1
196	169	1
196	172	1
196	173	1
196	174	1
196	175	1
